,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
56,michelasso_winefood,ワイン,sommelier,вино,trentodoc,vinho,winestagram,酒,sparklingwine,chardonnay,instawine,winetasting,bollicine,winetime,winelover,riservalunelli,aperitif,winesharng,italianwine,blancdeblanc,bollicinedimontagna,ferrari,,,,,,,,,
57,triuswines,triuswines,nationaldrinkwineday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,unelmilla.sisustettu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,wine.gini,wine,digitalmarketingagency,winelife,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,cluckers2,wednesdayplushiescocktailparty,foodie,mignon,pink,plushiecommunity,afterworkdrinks,bubbly,rosé,plushiesofinstagram,cava,wine,vino,santé,party,vin,cocktails,lavieenrose,weissherbst,drinks,bubbles,celebration,cheers,spanishwine,prost,wein,sparklingwine,cute,salud,rosado,happy
61,somm.food,champagnetasting,bubbly,winestagram,krugchampagne,champagnetime,champagne,wineoclock,sparklingwine,krug,champagnepop,wineaddict,winelife,champagnediet,cellarmaster,superpremium,winenot,winecountry,winetime,wineporn,krug166edition,winelover,instawine,ilovewine,wineregion,winegeek,champagnelover,champagnelife,igers,finewine,
62,berlucchiwine,wineoclock,winetime,snow,sparklingmood,berlucchimood,winelover,sparklingwine,nature,franciacorta,,,,,,,,,,,,,,,,,,,,,
63,00099_18,恵比寿ガーデンプレイス,叙々苑,jyojyoen,恵比寿グルメ,sparklingwine,東京グルメ,日本食,夜景,ディナー,japanesefood,スパークリングワイン,dinner,wine,牛肉,渋谷区,japan,yakuniku,ebisugardenplace,焼肉,shibuya,beef,nightview,ワイン,,,,,,,
64,craftandcolorco,glitterismyfavoritecolor,glittercrafts,thisismyhappyplace,spreadthesparkle,sparklingwater,pinkpompom,glendathegoodwitch,sparklingpersonality,goteamflourish,sparklingwine,craftandcolor,sparklealltheway,froufrou,sequinsmakeeverythingbetter,,,,,,,,,,,,,,,,
65,mrningdew,sparklingwine,tassiesparkling,tassietrips,delamere,tassiewine,northeasttassie,winegram,,,,,,,,,,,,,,,,,,,,,,,
66,liwai_kelly,rouge,sparklingwine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,mrsparklingbluewhale,instawine,dinner,wine,vino,winelover,winelabel,wineart,winestagram,cocktails,restaurant,wineoclock,cheese,bar,winetime,foodporn,winetasting,wineglass,wineporn,wineblogger,mrsparkling,sparklingwine,winelovers,wines,sparklingirls,drinks,drink,winenerd,whitewine,winery,wineexpert
68,hiwaywine,northbranfordct,food,drinks,guilfordct,champagnelover,prosecco,sommelier,instawine,memorialdayweekend,champagnelife,sparklingwine,fashion,bubbles,cocktails,cheers,wine,domperignon,northfordct,winetasting,branfordct,champagne,winelover,nightlife,northbranford,moet,love,guilford,,,
69,velvetvinylsparkling,velvetvinylsparkling,sparklingwine,napa,winelover,wearefaustini,whitewine,winetasting,northcoast,wine,champagne,napavalley,rosewine,healdsburg,rosé,wines,bubbles,faustini,faustiniwines,sonoma,winestagram,winetime,velvetandvinyl,vino,wineporn,instawine,winelife,,,,
70,semichan2626,bouillabaisse,lumine,sparklingwine,kanagawa,yokohama,lumineyokohama,tsubamegrill,wine,lunch,,,,,,,,,,,,,,,,,,,,,
71,mounttowrongvineyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
